province,male,agegroup,income,education,age,SupportLP,SupportCP,SupportNDP,SupportBQ,SupportGP,SupportPP,SupportAnother
Ontario,0,ages35to44,"$125,000 and more",Bachelor's Degree,41,1,0,0,0,0,0,0
Newfoundland and Labrador,1,ages65to74,"$75,000 to $99,999",Completed Highschool,66,1,0,0,0,0,0,0
Quebec,0,ages35to44,"$125,000 and more",Bachelor's Degree,42,0,0,1,0,0,0,0
Quebec,1,ages65to74,"$50,000 to $74,999",Some College,71,0,0,0,1,0,0,0
Quebec,1,ages55to64,"$25,000 to $49,999",Completed Highschool,58,0,0,0,1,0,0,0
Quebec,0,ages45to54,"$125,000 and more",Degree above Bachelor's,54,0,1,0,0,0,0,0
Ontario,0,ages35to44,"$125,000 and more",Some College,41,0,0,1,0,0,0,0
Ontario,1,ages55to64,"$125,000 and more",Some University,56,1,0,0,0,0,0,0
Ontario,0,ages55to64,"$75,000 to $99,999",Bachelor's Degree,63,0,0,1,0,0,0,0
Ontario,1,ages35to44,"$75,000 to $99,999",Bachelor's Degree,41,1,0,0,0,0,0,0
Ontario,1,ages65to74,"$75,000 to $99,999",Some College,66,0,1,0,0,0,0,0
Ontario,1,ages55to64,"$125,000 and more",Bachelor's Degree,64,1,0,0,0,0,0,0
Quebec,0,ages55to64,"$75,000 to $99,999",Completed Highschool,57,0,0,0,0,0,1,0
Ontario,0,ages55to64,"$125,000 and more",Some College,60,1,0,0,0,0,0,0
Alberta,0,ages45to54,"$50,000 to $74,999",Some College,54,0,1,0,0,0,0,0
Manitoba,0,ages55to64,"$50,000 to $74,999",Some College,55,0,0,0,0,1,0,0
Ontario,1,ages45to54,"$100,000 to $ 124,999",Completed Highschool,45,0,0,1,0,0,0,0
Ontario,0,ages65to74,"$50,000 to $74,999",Some University,74,1,0,0,0,0,0,0
Ontario,0,ages55to64,"$50,000 to $74,999",Some University,58,1,0,0,0,0,0,0
British Columbia,0,ages45to54,"$125,000 and more",Some College,47,1,0,0,0,0,0,0
Ontario,0,ages75plus,"Less than $25,000",Some College,76,0,1,0,0,0,0,0
Ontario,0,ages25to34,"$125,000 and more",Bachelor's Degree,30,1,0,0,0,0,0,0
Ontario,1,ages55to64,"$125,000 and more",Some College,55,0,1,0,0,0,0,0
Ontario,1,ages55to64,"$125,000 and more",Completed Highschool,59,0,1,0,0,0,0,0
Quebec,0,ages55to64,"$75,000 to $99,999",Some University,59,0,0,0,1,0,0,0
Ontario,1,ages45to54,"$125,000 and more",Some College,48,0,1,0,0,0,0,0
Ontario,1,ages25to34,"$50,000 to $74,999",Some College,31,1,0,0,0,0,0,0
Ontario,1,ages65to74,"$125,000 and more",Bachelor's Degree,65,0,1,0,0,0,0,0
Ontario,0,ages55to64,"$100,000 to $ 124,999",Bachelor's Degree,59,0,0,1,0,0,0,0
Quebec,0,ages25to34,"$75,000 to $99,999",Degree above Bachelor's,34,0,0,0,1,0,0,0
British Columbia,1,ages35to44,"$75,000 to $99,999",Bachelor's Degree,35,0,1,0,0,0,0,0
Ontario,1,ages55to64,"$125,000 and more",Degree above Bachelor's,55,0,1,0,0,0,0,0
Quebec,1,ages35to44,"$125,000 and more",Some College,40,0,1,0,0,0,0,0
Ontario,0,ages65to74,"$25,000 to $49,999",Some College,74,1,0,0,0,0,0,0
British Columbia,1,ages25to34,"$100,000 to $ 124,999",Bachelor's Degree,30,1,0,0,0,0,0,0
Manitoba,0,ages25to34,"$50,000 to $74,999",Bachelor's Degree,29,1,0,0,0,0,0,0
Saskatchewan,0,ages25to34,"$75,000 to $99,999",Some University,33,1,0,0,0,0,0,0
Quebec,0,ages55to64,"$50,000 to $74,999",Some College,58,0,1,0,0,0,0,0
Ontario,1,ages75plus,"$125,000 and more",Bachelor's Degree,84,1,0,0,0,0,0,0
Saskatchewan,0,ages35to44,"$125,000 and more",Degree above Bachelor's,39,0,0,1,0,0,0,0
Ontario,1,ages45to54,"$100,000 to $ 124,999",Some University,47,1,0,0,0,0,0,0
Ontario,0,ages65to74,"$100,000 to $ 124,999",Some College,67,1,0,0,0,0,0,0
Alberta,0,ages35to44,"$125,000 and more",Some College,44,0,0,1,0,0,0,0
Alberta,0,ages35to44,"$75,000 to $99,999",Completed Highschool,35,0,1,0,0,0,0,0
Alberta,0,ages35to44,"Less than $25,000",No Highschool,42,0,0,1,0,0,0,0
Ontario,1,ages35to44,"$100,000 to $ 124,999",Bachelor's Degree,40,0,1,0,0,0,0,0
Saskatchewan,1,ages35to44,"$75,000 to $99,999",Degree above Bachelor's,42,1,0,0,0,0,0,0
Ontario,1,ages55to64,"$75,000 to $99,999",Some College,62,0,1,0,0,0,0,0
Ontario,0,ages55to64,"$25,000 to $49,999",Some College,62,0,1,0,0,0,0,0
Ontario,1,ages65to74,"$100,000 to $ 124,999",Some University,72,0,1,0,0,0,0,0
Quebec,1,ages65to74,"$100,000 to $ 124,999",Some University,69,0,0,0,1,0,0,0
Quebec,0,ages25to34,"Less than $25,000",Completed Highschool,28,1,0,0,0,0,0,0
Ontario,0,ages35to44,"$125,000 and more",Bachelor's Degree,44,1,0,0,0,0,0,0
Saskatchewan,0,ages25to34,"$75,000 to $99,999",Some College,29,0,1,0,0,0,0,0
Ontario,1,ages65to74,"$25,000 to $49,999",Completed Highschool,65,0,1,0,0,0,0,0
Ontario,1,ages65to74,"$125,000 and more",Bachelor's Degree,69,1,0,0,0,0,0,0
Quebec,0,ages65to74,"$50,000 to $74,999",No Highschool,74,0,0,1,0,0,0,0
Quebec,1,ages35to44,"$50,000 to $74,999",Bachelor's Degree,37,0,0,1,0,0,0,0
Ontario,1,ages25to34,"$50,000 to $74,999",Bachelor's Degree,33,1,0,0,0,0,0,0
Ontario,0,ages55to64,"$100,000 to $ 124,999",Completed Highschool,61,0,0,0,0,1,0,0
Ontario,1,ages65to74,"$25,000 to $49,999",Completed Highschool,72,0,1,0,0,0,0,0
Saskatchewan,0,ages45to54,"$25,000 to $49,999",Completed Highschool,52,0,0,0,0,1,0,0
Ontario,0,ages35to44,"$125,000 and more",Bachelor's Degree,38,0,1,0,0,0,0,0
Ontario,0,ages65to74,"$25,000 to $49,999",Completed Highschool,66,0,1,0,0,0,0,0
Ontario,0,ages45to54,"$75,000 to $99,999",Bachelor's Degree,47,1,0,0,0,0,0,0
British Columbia,0,ages45to54,"$100,000 to $ 124,999",Bachelor's Degree,50,0,1,0,0,0,0,0
Ontario,1,ages45to54,"Less than $25,000",Degree above Bachelor's,53,0,0,0,0,0,1,0
Ontario,1,ages25to34,"$50,000 to $74,999",Completed Highschool,33,1,0,0,0,0,0,0
Quebec,0,ages25to34,"$100,000 to $ 124,999",Bachelor's Degree,31,0,0,0,0,1,0,0
Saskatchewan,0,ages18to24,"$125,000 and more",Bachelor's Degree,24,0,1,0,0,0,0,0
Alberta,0,ages35to44,"Less than $25,000",Completed Highschool,38,0,0,1,0,0,0,0
Ontario,0,ages25to34,"$50,000 to $74,999",Some University,33,1,0,0,0,0,0,0
Ontario,1,ages55to64,"Less than $25,000",Some College,57,1,0,0,0,0,0,0
British Columbia,1,ages25to34,"Less than $25,000",Some University,26,0,1,0,0,0,0,0
Ontario,0,ages25to34,"$50,000 to $74,999",Bachelor's Degree,33,1,0,0,0,0,0,0
Ontario,1,ages35to44,"$75,000 to $99,999",Degree above Bachelor's,38,1,0,0,0,0,0,0
Manitoba,0,ages18to24,"$125,000 and more",Some University,23,0,0,0,0,1,0,0
Ontario,0,ages55to64,"$100,000 to $ 124,999",Completed Highschool,57,0,0,0,0,1,0,0
Quebec,0,ages25to34,"$75,000 to $99,999",Degree above Bachelor's,27,1,0,0,0,0,0,0
Ontario,1,ages18to24,"Less than $25,000",Bachelor's Degree,23,0,0,0,0,0,1,0
Ontario,0,ages18to24,"$100,000 to $ 124,999",Bachelor's Degree,23,1,0,0,0,0,0,0
Alberta,0,ages25to34,"Less than $25,000",Degree above Bachelor's,28,1,0,0,0,0,0,0
Quebec,1,ages35to44,"$25,000 to $49,999",Bachelor's Degree,39,0,0,0,1,0,0,0
Ontario,1,ages25to34,"$25,000 to $49,999",Bachelor's Degree,30,0,1,0,0,0,0,0
Ontario,1,ages18to24,"Less than $25,000",Degree above Bachelor's,24,1,0,0,0,0,0,0
Quebec,1,ages35to44,"$25,000 to $49,999",Bachelor's Degree,37,1,0,0,0,0,0,0
British Columbia,0,ages35to44,"$75,000 to $99,999",Some College,38,0,0,0,0,1,0,0
Ontario,1,ages55to64,"$50,000 to $74,999",Some College,58,1,0,0,0,0,0,0
Manitoba,0,ages55to64,"Less than $25,000",Completed Highschool,55,0,0,0,0,0,0,1
Ontario,1,ages18to24,"Less than $25,000",Completed Highschool,22,1,0,0,0,0,0,0
Ontario,1,ages45to54,"$25,000 to $49,999",Completed Highschool,53,0,1,0,0,0,0,0
British Columbia,0,ages35to44,"$125,000 and more",Bachelor's Degree,39,0,1,0,0,0,0,0
Quebec,1,ages35to44,"$75,000 to $99,999",Completed Highschool,41,1,0,0,0,0,0,0
Ontario,1,ages55to64,"$125,000 and more",Bachelor's Degree,57,0,0,0,0,1,0,0
Alberta,0,ages45to54,"$125,000 and more",Bachelor's Degree,47,1,0,0,0,0,0,0
British Columbia,0,ages55to64,"$25,000 to $49,999",Some College,57,0,0,1,0,0,0,0
Saskatchewan,0,ages25to34,"$25,000 to $49,999",Degree above Bachelor's,30,1,0,0,0,0,0,0
Saskatchewan,1,ages55to64,"$25,000 to $49,999",Some University,58,0,1,0,0,0,0,0
Ontario,1,ages35to44,"$25,000 to $49,999",Completed Highschool,42,0,1,0,0,0,0,0
British Columbia,1,ages65to74,"$50,000 to $74,999",Completed Highschool,70,0,1,0,0,0,0,0
Ontario,1,ages45to54,"Less than $25,000",Some College,52,1,0,0,0,0,0,0
Saskatchewan,1,ages25to34,"$125,000 and more",Bachelor's Degree,34,1,0,0,0,0,0,0
Ontario,0,ages55to64,"$50,000 to $74,999",Bachelor's Degree,58,1,0,0,0,0,0,0
Alberta,1,ages55to64,"$50,000 to $74,999",Completed Highschool,56,0,1,0,0,0,0,0
Quebec,0,ages45to54,"$25,000 to $49,999",Some College,46,1,0,0,0,0,0,0
Ontario,1,ages45to54,"$50,000 to $74,999",Bachelor's Degree,49,0,1,0,0,0,0,0
British Columbia,0,ages35to44,"Less than $25,000",Some College,42,0,0,1,0,0,0,0
British Columbia,1,ages65to74,"$50,000 to $74,999",Some University,69,1,0,0,0,0,0,0
Newfoundland and Labrador,0,ages65to74,"$25,000 to $49,999",Bachelor's Degree,69,1,0,0,0,0,0,0
Manitoba,0,ages55to64,"$50,000 to $74,999",Degree above Bachelor's,63,1,0,0,0,0,0,0
Ontario,0,ages55to64,"$25,000 to $49,999",Bachelor's Degree,64,0,0,1,0,0,0,0
New Brunswick,0,ages35to44,"$100,000 to $ 124,999",Some College,42,1,0,0,0,0,0,0
New Brunswick,1,ages65to74,"$25,000 to $49,999",Some College,71,1,0,0,0,0,0,0
Quebec,1,ages75plus,"$100,000 to $ 124,999",Some College,83,1,0,0,0,0,0,0
Ontario,0,ages55to64,"$100,000 to $ 124,999",Bachelor's Degree,57,0,0,0,0,1,0,0
Ontario,0,ages55to64,"$125,000 and more",No Highschool,59,0,1,0,0,0,0,0
Ontario,1,ages55to64,"$100,000 to $ 124,999",Some College,60,0,1,0,0,0,0,0
Ontario,0,ages35to44,"$100,000 to $ 124,999",Some College,44,1,0,0,0,0,0,0
Manitoba,0,ages65to74,"$25,000 to $49,999",Bachelor's Degree,67,0,1,0,0,0,0,0
Ontario,1,ages55to64,"$125,000 and more",Degree above Bachelor's,60,0,1,0,0,0,0,0
Quebec,1,ages55to64,"$50,000 to $74,999",Completed Highschool,64,0,0,0,1,0,0,0
Ontario,1,ages75plus,"$50,000 to $74,999",Bachelor's Degree,78,0,0,1,0,0,0,0
New Brunswick,0,ages45to54,"$75,000 to $99,999",Degree above Bachelor's,48,1,0,0,0,0,0,0
Alberta,0,ages35to44,"$75,000 to $99,999",No Highschool,37,0,1,0,0,0,0,0
Quebec,1,ages65to74,"$25,000 to $49,999",Bachelor's Degree,73,1,0,0,0,0,0,0
Quebec,0,ages35to44,"$100,000 to $ 124,999",Degree above Bachelor's,42,1,0,0,0,0,0,0
Ontario,1,ages65to74,"$125,000 and more",Degree above Bachelor's,71,1,0,0,0,0,0,0
British Columbia,1,ages55to64,"$125,000 and more",Some University,57,0,1,0,0,0,0,0
Ontario,0,ages45to54,"$25,000 to $49,999",Completed Highschool,52,0,0,1,0,0,0,0
Ontario,0,ages55to64,"$125,000 and more",Some University,60,1,0,0,0,0,0,0
British Columbia,1,ages55to64,"$75,000 to $99,999",Bachelor's Degree,55,0,0,1,0,0,0,0
Nova Scotia,0,ages65to74,"$50,000 to $74,999",Bachelor's Degree,65,0,0,0,0,1,0,0
Prince Edward Island,0,ages65to74,"Less than $25,000",No Highschool,65,0,0,0,0,1,0,0
Quebec,1,ages55to64,"$50,000 to $74,999",No Highschool,64,1,0,0,0,0,0,0
Quebec,0,ages45to54,"$50,000 to $74,999",Some College,48,0,0,0,0,1,0,0
Quebec,1,ages45to54,"$125,000 and more",Some College,50,1,0,0,0,0,0,0
Quebec,1,ages65to74,"$100,000 to $ 124,999",Degree above Bachelor's,67,1,0,0,0,0,0,0
Ontario,1,ages75plus,"$100,000 to $ 124,999",Bachelor's Degree,76,1,0,0,0,0,0,0
Ontario,0,ages65to74,"$25,000 to $49,999",Completed Highschool,69,1,0,0,0,0,0,0
Ontario,1,ages65to74,"$50,000 to $74,999",Completed Highschool,66,1,0,0,0,0,0,0
Ontario,1,ages55to64,"$25,000 to $49,999",Some University,63,1,0,0,0,0,0,0
Ontario,1,ages55to64,"$125,000 and more",Bachelor's Degree,60,1,0,0,0,0,0,0
Ontario,0,ages55to64,"$75,000 to $99,999",Completed Highschool,62,0,0,1,0,0,0,0
Ontario,0,ages65to74,"$50,000 to $74,999",Bachelor's Degree,66,1,0,0,0,0,0,0
Prince Edward Island,0,ages55to64,"$50,000 to $74,999",Some College,64,0,0,1,0,0,0,0
Alberta,1,ages25to34,"$25,000 to $49,999",Some College,29,1,0,0,0,0,0,0
Ontario,1,ages65to74,"$125,000 and more",Degree above Bachelor's,66,1,0,0,0,0,0,0
Ontario,0,ages55to64,"$50,000 to $74,999",Completed Highschool,57,0,0,0,0,1,0,0
Ontario,1,ages25to34,"$25,000 to $49,999",Completed Highschool,29,1,0,0,0,0,0,0
Ontario,0,ages55to64,"$50,000 to $74,999",Some College,64,1,0,0,0,0,0,0
Quebec,1,ages55to64,"$125,000 and more",Degree above Bachelor's,63,0,1,0,0,0,0,0
Alberta,0,ages55to64,"$50,000 to $74,999",Bachelor's Degree,64,0,1,0,0,0,0,0
Ontario,0,ages18to24,"$125,000 and more",Completed Highschool,18,0,0,0,0,1,0,0
Quebec,1,ages65to74,"$50,000 to $74,999",Completed Highschool,73,0,0,0,1,0,0,0
Quebec,1,ages35to44,"$125,000 and more",Bachelor's Degree,43,1,0,0,0,0,0,0
Quebec,1,ages55to64,"$125,000 and more",Degree above Bachelor's,57,1,0,0,0,0,0,0
Quebec,1,ages65to74,"$25,000 to $49,999",Bachelor's Degree,74,1,0,0,0,0,0,0
Quebec,0,ages65to74,"$25,000 to $49,999",Bachelor's Degree,67,0,0,0,1,0,0,0
Ontario,1,ages55to64,"$125,000 and more",Some College,61,0,1,0,0,0,0,0
Nova Scotia,1,ages65to74,"$125,000 and more",Degree above Bachelor's,65,1,0,0,0,0,0,0
Ontario,0,ages45to54,"$100,000 to $ 124,999",Degree above Bachelor's,54,1,0,0,0,0,0,0
Newfoundland and Labrador,0,ages55to64,"$50,000 to $74,999",No Highschool,63,0,1,0,0,0,0,0
Quebec,0,ages65to74,"$50,000 to $74,999",Degree above Bachelor's,69,0,1,0,0,0,0,0
Ontario,1,ages55to64,"$75,000 to $99,999",Bachelor's Degree,62,0,1,0,0,0,0,0
Ontario,0,ages65to74,"$25,000 to $49,999",No Highschool,73,0,1,0,0,0,0,0
Ontario,1,ages35to44,"$25,000 to $49,999",Some College,43,1,0,0,0,0,0,0
Ontario,1,ages65to74,"Less than $25,000",Completed Highschool,65,0,1,0,0,0,0,0
Quebec,1,ages65to74,"$25,000 to $49,999",Some University,70,1,0,0,0,0,0,0
Quebec,0,ages35to44,"$100,000 to $ 124,999",Bachelor's Degree,37,1,0,0,0,0,0,0
British Columbia,0,ages55to64,"$125,000 and more",Bachelor's Degree,57,1,0,0,0,0,0,0
Ontario,0,ages45to54,"$125,000 and more",Some College,51,0,1,0,0,0,0,0
New Brunswick,1,ages55to64,"$75,000 to $99,999",Some College,61,0,1,0,0,0,0,0
Ontario,0,ages65to74,"$25,000 to $49,999",Some College,67,0,0,0,0,0,1,0
Ontario,0,ages55to64,"$100,000 to $ 124,999",Degree above Bachelor's,57,0,1,0,0,0,0,0
Manitoba,0,ages55to64,"Less than $25,000",Some College,58,1,0,0,0,0,0,0
Manitoba,0,ages55to64,"$100,000 to $ 124,999",Some College,63,0,1,0,0,0,0,0
Quebec,0,ages75plus,"Less than $25,000",Completed Highschool,79,0,1,0,0,0,0,0
Ontario,1,ages25to34,"$75,000 to $99,999",Some College,30,0,1,0,0,0,0,0
Ontario,1,ages45to54,"$125,000 and more",Degree above Bachelor's,51,0,0,0,0,1,0,0
Quebec,0,ages55to64,"$75,000 to $99,999",Completed Highschool,64,1,0,0,0,0,0,0
Ontario,1,ages65to74,"$50,000 to $74,999",Bachelor's Degree,66,1,0,0,0,0,0,0
Ontario,1,ages55to64,"$125,000 and more",Some College,62,0,0,0,0,1,0,0
Ontario,1,ages65to74,"$25,000 to $49,999",Completed Highschool,66,0,0,1,0,0,0,0
New Brunswick,0,ages45to54,"$25,000 to $49,999",Some College,48,0,1,0,0,0,0,0
Newfoundland and Labrador,0,ages45to54,"$125,000 and more",Some University,52,0,1,0,0,0,0,0
Newfoundland and Labrador,1,ages45to54,"$125,000 and more",Some College,53,0,1,0,0,0,0,0
Quebec,0,ages45to54,"$125,000 and more",Completed Highschool,52,0,1,0,0,0,0,0
Nova Scotia,0,ages25to34,"$50,000 to $74,999",Degree above Bachelor's,29,1,0,0,0,0,0,0
British Columbia,1,ages65to74,"$50,000 to $74,999",Completed Highschool,74,0,1,0,0,0,0,0
Ontario,1,ages65to74,"$125,000 and more",Bachelor's Degree,66,0,1,0,0,0,0,0
Ontario,1,ages35to44,"$125,000 and more",Some College,37,0,0,1,0,0,0,0
Nova Scotia,0,ages55to64,"$25,000 to $49,999",Some College,61,0,0,0,0,1,0,0
Ontario,1,ages55to64,"$125,000 and more",Some College,59,0,0,0,0,1,0,0
Nova Scotia,0,ages35to44,"$75,000 to $99,999",Some College,42,0,0,1,0,0,0,0
Ontario,1,ages65to74,"$75,000 to $99,999",Bachelor's Degree,66,1,0,0,0,0,0,0
Ontario,1,ages45to54,"$25,000 to $49,999",Completed Highschool,53,0,0,1,0,0,0,0
Quebec,1,ages45to54,"$50,000 to $74,999",Some University,54,0,1,0,0,0,0,0
Manitoba,0,ages25to34,"$25,000 to $49,999",Some College,33,0,0,1,0,0,0,0
Ontario,1,ages55to64,"$50,000 to $74,999",Completed Highschool,61,0,1,0,0,0,0,0
Quebec,1,ages65to74,"$50,000 to $74,999",Bachelor's Degree,66,1,0,0,0,0,0,0
Quebec,1,ages55to64,"$25,000 to $49,999",Some University,64,0,0,0,1,0,0,0
Quebec,0,ages25to34,"$25,000 to $49,999",Bachelor's Degree,31,1,0,0,0,0,0,0
Quebec,1,ages65to74,"$50,000 to $74,999",Some University,70,0,0,0,1,0,0,0
Ontario,0,ages35to44,"$75,000 to $99,999",Some College,44,1,0,0,0,0,0,0
Ontario,1,ages55to64,"Less than $25,000",Some College,58,0,1,0,0,0,0,0
Quebec,0,ages45to54,"$75,000 to $99,999",Completed Highschool,45,0,1,0,0,0,0,0
Ontario,0,ages35to44,"$75,000 to $99,999",Completed Highschool,43,0,0,1,0,0,0,0
Nova Scotia,1,ages55to64,"$100,000 to $ 124,999",Bachelor's Degree,59,1,0,0,0,0,0,0
New Brunswick,1,ages65to74,"$75,000 to $99,999",Bachelor's Degree,65,0,0,0,0,1,0,0
Newfoundland and Labrador,1,ages55to64,"$75,000 to $99,999",Bachelor's Degree,62,1,0,0,0,0,0,0
Ontario,0,ages55to64,"$75,000 to $99,999",Bachelor's Degree,63,0,0,0,0,1,0,0
Ontario,0,ages25to34,"$50,000 to $74,999",Bachelor's Degree,27,0,0,1,0,0,0,0
Ontario,1,ages65to74,"Less than $25,000",Completed Highschool,67,0,0,0,0,1,0,0
British Columbia,0,ages65to74,"$75,000 to $99,999",Bachelor's Degree,66,1,0,0,0,0,0,0
Alberta,0,ages75plus,"$25,000 to $49,999",Some College,76,1,0,0,0,0,0,0
Ontario,0,ages25to34,"$75,000 to $99,999",Bachelor's Degree,34,1,0,0,0,0,0,0
Nova Scotia,1,ages65to74,"$75,000 to $99,999",Completed Highschool,71,0,0,0,0,1,0,0
New Brunswick,0,ages35to44,"$50,000 to $74,999",Bachelor's Degree,42,1,0,0,0,0,0,0
Alberta,1,ages55to64,"$100,000 to $ 124,999",Bachelor's Degree,64,0,0,1,0,0,0,0
Nova Scotia,1,ages45to54,"$100,000 to $ 124,999",Completed Highschool,51,0,1,0,0,0,0,0
Ontario,1,ages55to64,"$125,000 and more",Degree above Bachelor's,62,1,0,0,0,0,0,0
Alberta,1,ages45to54,"$75,000 to $99,999",Completed Highschool,54,0,1,0,0,0,0,0
Quebec,0,ages35to44,"$125,000 and more",Degree above Bachelor's,37,0,0,1,0,0,0,0
Alberta,0,ages65to74,"$125,000 and more",Completed Highschool,66,0,1,0,0,0,0,0
Ontario,1,ages35to44,"$125,000 and more",Completed Highschool,39,1,0,0,0,0,0,0
Prince Edward Island,0,ages55to64,"$50,000 to $74,999",Some College,57,1,0,0,0,0,0,0
Ontario,1,ages55to64,"$25,000 to $49,999",Degree above Bachelor's,63,1,0,0,0,0,0,0
Newfoundland and Labrador,1,ages45to54,"$75,000 to $99,999",Some College,53,1,0,0,0,0,0,0
Ontario,0,ages35to44,"$75,000 to $99,999",Degree above Bachelor's,44,0,1,0,0,0,0,0
Ontario,0,ages65to74,"$50,000 to $74,999",Completed Highschool,69,1,0,0,0,0,0,0
Ontario,1,ages45to54,"$100,000 to $ 124,999",Bachelor's Degree,50,0,1,0,0,0,0,0
Quebec,1,ages65to74,"$75,000 to $99,999",Bachelor's Degree,65,0,0,0,1,0,0,0
Quebec,0,ages55to64,"$50,000 to $74,999",Some University,60,1,0,0,0,0,0,0
Ontario,1,ages65to74,"$100,000 to $ 124,999",Bachelor's Degree,66,0,1,0,0,0,0,0
Ontario,0,ages65to74,"Less than $25,000",Completed Highschool,65,1,0,0,0,0,0,0
Ontario,0,ages35to44,"$125,000 and more",Bachelor's Degree,37,0,1,0,0,0,0,0
Quebec,1,ages55to64,"$125,000 and more",Completed Highschool,64,0,0,1,0,0,0,0
Ontario,1,ages65to74,"$25,000 to $49,999",Completed Highschool,69,0,1,0,0,0,0,0
Nova Scotia,0,ages55to64,"$25,000 to $49,999",Completed Highschool,57,1,0,0,0,0,0,0
Ontario,0,ages35to44,"$25,000 to $49,999",Some College,43,0,1,0,0,0,0,0
Ontario,1,ages45to54,"$50,000 to $74,999",Some College,45,0,0,0,0,0,1,0
New Brunswick,0,ages45to54,"$125,000 and more",Some College,45,1,0,0,0,0,0,0
Ontario,0,ages35to44,"$25,000 to $49,999",Completed Highschool,35,0,1,0,0,0,0,0
Ontario,1,ages65to74,"$25,000 to $49,999",Bachelor's Degree,72,0,0,0,0,1,0,0
Nova Scotia,0,ages25to34,"$50,000 to $74,999",Completed Highschool,29,0,1,0,0,0,0,0
Ontario,1,ages55to64,"$50,000 to $74,999",Bachelor's Degree,63,0,1,0,0,0,0,0
Quebec,0,ages55to64,"$100,000 to $ 124,999",Degree above Bachelor's,56,0,0,1,0,0,0,0
New Brunswick,1,ages55to64,"$75,000 to $99,999",Some University,60,0,0,1,0,0,0,0
Nova Scotia,1,ages35to44,"$50,000 to $74,999",Bachelor's Degree,43,0,1,0,0,0,0,0
New Brunswick,1,ages65to74,"$25,000 to $49,999",Some College,72,0,0,0,0,1,0,0
Quebec,1,ages65to74,"$50,000 to $74,999",Completed Highschool,65,0,0,0,1,0,0,0
Ontario,1,ages45to54,"$125,000 and more",Some College,45,0,1,0,0,0,0,0
Ontario,1,ages65to74,"$125,000 and more",Some College,74,0,0,0,0,1,0,0
Quebec,0,ages55to64,"$100,000 to $ 124,999",Bachelor's Degree,57,0,0,0,1,0,0,0
New Brunswick,0,ages35to44,"$50,000 to $74,999",Bachelor's Degree,36,1,0,0,0,0,0,0
New Brunswick,1,ages65to74,"$75,000 to $99,999",Some College,65,0,1,0,0,0,0,0
Ontario,0,ages35to44,"$50,000 to $74,999",Bachelor's Degree,36,0,1,0,0,0,0,0
Prince Edward Island,1,ages18to24,"$125,000 and more",Some University,18,1,0,0,0,0,0,0
Quebec,0,ages25to34,"$100,000 to $ 124,999",Degree above Bachelor's,33,0,0,0,1,0,0,0
Ontario,1,ages65to74,"$125,000 and more",Bachelor's Degree,69,0,1,0,0,0,0,0
Quebec,0,ages35to44,"$75,000 to $99,999",Completed Highschool,35,0,0,0,1,0,0,0
New Brunswick,1,ages55to64,"$125,000 and more",Bachelor's Degree,59,0,1,0,0,0,0,0
New Brunswick,0,ages25to34,"$50,000 to $74,999",Bachelor's Degree,34,0,0,0,0,1,0,0
New Brunswick,0,ages35to44,"$100,000 to $ 124,999",Some University,39,1,0,0,0,0,0,0
Alberta,1,ages65to74,"$100,000 to $ 124,999",Completed Highschool,71,0,1,0,0,0,0,0
British Columbia,1,ages25to34,"Less than $25,000",Completed Highschool,26,1,0,0,0,0,0,0
Manitoba,1,ages55to64,"$50,000 to $74,999",Some College,63,0,1,0,0,0,0,0
Ontario,0,ages45to54,"$25,000 to $49,999",Completed Highschool,47,0,0,1,0,0,0,0
Ontario,0,ages25to34,"$125,000 and more",Bachelor's Degree,33,1,0,0,0,0,0,0
Ontario,1,ages55to64,"$125,000 and more",Some College,59,0,1,0,0,0,0,0
British Columbia,1,ages45to54,"$125,000 and more",Bachelor's Degree,53,0,1,0,0,0,0,0
Quebec,0,ages55to64,"$75,000 to $99,999",Some College,55,0,0,0,1,0,0,0
Manitoba,0,ages55to64,"$125,000 and more",Completed Highschool,58,0,1,0,0,0,0,0
Ontario,1,ages55to64,"$125,000 and more",Bachelor's Degree,60,1,0,0,0,0,0,0
Ontario,1,ages65to74,"$125,000 and more",Bachelor's Degree,65,0,1,0,0,0,0,0
Ontario,1,ages65to74,"$75,000 to $99,999",Completed Highschool,65,0,1,0,0,0,0,0
Manitoba,0,ages45to54,"$25,000 to $49,999",Some University,52,0,0,1,0,0,0,0
Ontario,1,ages65to74,"$50,000 to $74,999",Bachelor's Degree,73,1,0,0,0,0,0,0
Ontario,1,ages65to74,"$100,000 to $ 124,999",Bachelor's Degree,68,0,1,0,0,0,0,0
Ontario,1,ages45to54,"$75,000 to $99,999",Degree above Bachelor's,51,0,1,0,0,0,0,0
Alberta,1,ages35to44,"$125,000 and more",Bachelor's Degree,43,0,1,0,0,0,0,0
Ontario,1,ages75plus,"$25,000 to $49,999",Some University,90,1,0,0,0,0,0,0
Quebec,0,ages45to54,"$25,000 to $49,999",Some University,46,0,1,0,0,0,0,0
Quebec,0,ages18to24,"$50,000 to $74,999",Completed Highschool,22,0,0,0,0,1,0,0
